date,target_length,forecast_length,NIIEE_1,NIIEE_2,NIIEE_3,NIIEE_4,NIIEE_5,NIIEE_6,target_area0,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,forecast_area0,forecast_area1,forecast_area2,forecast_area3,forecast_area4,forecast_area5,forecast_area6
2022-08-30,6935.603927724309,3273.126296639029,24.750954503380324,36.20277347370733,34.133547365667454,28.612823807909834,32.58725592527956,0.23348743463427904,2081887.0,150978.0,36430.0,31070.0,38545.0,515218.0,570.0,2090601.0,99868.0,49527.0,52683.0,67458.0,494354.0,207.0
2022-09-02,5468.266699159346,3891.667493923503,41.48977747897374,33.67666471549032,28.918535726154495,36.72176181075719,29.78197234840549,0.2115749280477628,2103868.0,87054.0,64245.0,53959.0,53134.0,492295.0,143.0,2061250.0,116168.0,59312.0,41402.0,60561.0,515773.0,232.0
2022-09-05,6503.158184869326,3638.057320868224,25.170839424272884,27.27919093903162,24.665508062315027,20.744113486570864,29.114860777418144,0.0348104267709202,2103238.0,55629.0,86681.0,50207.0,73658.0,485271.0,14.0,2077151.0,100149.0,59764.0,50538.0,67100.0,499950.0,46.0
2022-09-06,5911.771316517373,3408.0979054080394,21.111360921980378,20.386982234197298,24.876989344613357,21.535150973179455,27.360410452178336,0.1209199069370178,2091993.0,62271.0,89697.0,51725.0,71792.0,487217.0,3.0,2063400.0,83563.0,73475.0,54946.0,66077.0,513028.0,209.0
2022-09-09,6666.147037581051,2910.763814904756,25.920864276477737,25.825573469007534,28.00667417332549,37.87986061398809,35.532295104027746,0.30645994254305714,2045848.0,102037.0,53745.0,76057.0,53037.0,523453.0,521.0,2053827.0,81481.0,70389.0,47978.0,83458.0,517565.0,0.0
2022-09-12,4527.013777735634,3623.892890667906,31.121641275530436,36.07509977626889,35.165204764339016,31.77609445009475,30.859984308301968,0.1721590972025788,2066915.0,75964.0,63360.0,59341.0,76544.0,512062.0,512.0,2044407.0,90294.0,50070.0,52680.0,72120.0,544892.0,235.0
2022-09-13,5773.368250243285,3644.767998986867,30.70834337059978,34.00578751800709,30.924275856374283,29.272571289773193,25.068449301544774,0.22428346588732773,2060576.0,84317.0,56289.0,53701.0,70738.0,528562.0,515.0,2023527.0,84541.0,57483.0,66316.0,81716.0,540822.0,293.0
2022-09-16,6021.677954128934,3469.743612369237,20.00675633661243,31.167561130376487,32.500858200643,31.65734372761725,25.220485447619772,0.23560002983803532,2064943.0,93130.0,54625.0,38265.0,57577.0,545997.0,161.0,2054431.0,78295.0,50730.0,49882.0,68326.0,552840.0,194.0
2022-09-19,4914.774275110127,3541.052270234336,25.23659399994963,31.600866394689096,35.63278555369694,28.706424428977733,34.68150462711853,0.06159876492928653,2078539.0,105242.0,30312.0,30100.0,67759.0,542596.0,150.0,2079074.0,82276.0,54494.0,37025.0,64813.0,536954.0,62.0
2022-09-20,5209.679866701164,3428.649203960239,25.049338649859706,27.53347808231881,31.91562492558731,31.04850297999096,22.140474405732828,0.06715482459102148,2077066.0,132819.0,26679.0,28211.0,73584.0,516179.0,160.0,2095923.0,78544.0,55224.0,35847.0,59400.0,529714.0,46.0
2022-09-23,4309.469621858334,3477.0573208682217,62.30676363727067,33.68820502841247,44.11680941540461,44.166871373388496,33.06359478519491,0.37837526383169934,2211890.0,75800.0,57415.0,28208.0,28736.0,451966.0,683.0,2114343.0,129493.0,32142.0,32834.0,57654.0,488183.0,49.0
2022-09-26,4727.843250880917,3040.800394831222,28.900003917670773,22.56992985312678,23.104891230812175,28.536713761751088,24.599156231533406,0.3270215879410142,2196303.0,76230.0,36810.0,35623.0,66548.0,442578.0,606.0,2188573.0,96480.0,45851.0,46589.0,36398.0,440634.0,173.0
2022-09-27,5995.641374202472,2765.8765132769568,29.417393454483044,24.039216706801543,23.335332096553675,25.24516414524391,22.024736326676226,0.36440043981858683,2178212.0,92974.0,39212.0,32949.0,44028.0,466717.0,606.0,2202402.0,82990.0,47420.0,40085.0,37208.0,444558.0,35.0
2022-09-30,6777.396820943121,3078.8308781032633,17.265765212109137,26.515029984594364,19.07252439909642,16.619358699462662,19.706567945654026,0.1518878690917948,2178024.0,111997.0,27713.0,19867.0,29802.0,487173.0,122.0,2168634.0,91672.0,40933.0,30778.0,50760.0,471723.0,198.0
2022-10-03,5872.588596353843,3262.1984104714184,21.784567651302854,28.276099509349635,23.105869220060434,20.90595436989076,16.59589201670759,0.05779541529232785,2164954.0,114203.0,45566.0,27227.0,39110.0,463507.0,131.0,2179597.0,114761.0,30761.0,25887.0,32002.0,471653.0,37.0
2022-10-04,5995.115508288451,3603.8451634531584,22.977583719280457,29.916041178505427,23.41487127912337,23.663192469615886,12.906039629768234,0.11083604356129273,2194682.0,84055.0,43088.0,27026.0,43855.0,461937.0,55.0,2174848.0,119543.0,34586.0,26650.0,31354.0,467589.0,128.0
2022-10-07,4283.284809653743,3164.612624033801,23.895173797154726,22.15498417236881,24.02381316860005,25.45362609717533,19.254850598252485,0.28902803456651915,2165008.0,102374.0,26150.0,20857.0,42192.0,497581.0,536.0,2192004.0,75863.0,49510.0,24491.0,28922.0,483900.0,8.0
2022-10-10,4091.8878400340413,3500.1933598375267,31.63177720528298,16.194916238123362,12.313629653073908,12.422623940775381,13.2749592706009,0.1831104033384746,2202531.0,57186.0,28618.0,17550.0,27590.0,520756.0,467.0,2168324.0,87746.0,41894.0,21034.0,25310.0,510163.0,227.0
2022-10-11,4691.8432508809165,2388.555662103033,17.6870053376546,15.15061395181525,12.292744857458464,10.382114781067154,9.944446587947791,0.2584326473657185,2177355.0,60135.0,27539.0,23324.0,32619.0,533257.0,469.0,2160547.0,78587.0,35964.0,22105.0,29237.0,528231.0,27.0
2022-10-14,4557.333582889025,3192.433908483601,26.181599715195798,22.78556304945197,23.59226995021657,21.462067960422,20.714638119833825,0.4386502453055342,2112385.0,58266.0,28981.0,28258.0,46057.0,579996.0,755.0,2100212.0,78816.0,42112.0,30189.0,41256.0,562054.0,59.0
2022-10-17,4180.289860287612,2832.0602794610368,22.862840274828727,18.264804126699843,19.369055031758386,16.53763027132643,19.581447525115173,0.12306410688905461,2070691.0,75511.0,40293.0,26735.0,48716.0,592299.0,453.0,2080464.0,59986.0,34259.0,32674.0,42200.0,604807.0,308.0
2022-10-18,5329.503243192047,2887.451152426296,28.044299924952572,25.102310208296284,24.82469534547698,21.35035053607356,19.84374403335755,0.3654742482433942,2053411.0,84746.0,38492.0,28165.0,40012.0,608970.0,902.0,2079255.0,63821.0,36766.0,29252.0,40024.0,605381.0,199.0
2022-10-21,4387.581274210033,3285.879651338543,22.093259120642372,21.46429624718476,20.94891696344463,17.62997444980553,24.580589624984295,0.234172334747942,2052361.0,55935.0,54992.0,26523.0,34921.0,629164.0,802.0,2022231.0,69894.0,46888.0,32904.0,48588.0,633811.0,382.0
2022-10-24,4855.323481621284,3289.1984104714193,29.215162158699382,20.904292583682746,17.450396536141117,13.923179494750153,16.741482311586033,0.2863423428435467,2051211.0,42272.0,39149.0,23102.0,33207.0,664802.0,955.0,2004152.0,67752.0,44212.0,37080.0,48283.0,652816.0,403.0
2022-10-25,5547.782463805636,3192.2572849744565,31.026887606235448,23.679046993408978,19.48203084687541,17.513502789388745,19.556434765157924,0.29716199070149024,2041356.0,45950.0,29437.0,26344.0,44730.0,665830.0,1051.0,1979405.0,72218.0,43708.0,37647.0,52769.0,668555.0,396.0
2022-10-28,4239.338633522891,3107.818684794453,25.826804286003675,24.0825158022608,25.41875412807393,25.995145966384154,40.37051793962295,1.6036539128514498,2045921.0,48332.0,49339.0,37215.0,77639.0,591994.0,4258.0,2008552.0,60323.0,39102.0,33228.0,43796.0,669239.0,458.0
2022-10-31,4816.323481621277,3343.5709934734477,18.693991383736904,18.161074112281987,17.27813180027613,17.93297722566704,19.178800948196674,1.1574880191678432,2006810.0,81910.0,34687.0,29020.0,49975.0,647203.0,5093.0,2029188.0,71681.0,40560.0,35921.0,48535.0,626423.0,2390.0
2022-11-01,4204.882789400176,3181.4227611953,19.32496131527471,17.401439947075424,14.97074009312047,14.252341596013055,13.599479742744029,2.644841881274016,1999167.0,81707.0,26174.0,37910.0,51848.0,648655.0,9237.0,2005510.0,65207.0,43457.0,38175.0,44244.0,655182.0,2923.0
2022-11-04,6083.1094116340155,3419.110098716856,24.755880749019415,19.60773556482855,16.126989636410567,15.278495338868586,21.149979912434308,2.414330145409278,1970344.0,66212.0,40700.0,28758.0,69347.0,665285.0,14052.0,1923824.0,85461.0,51941.0,36252.0,62543.0,686299.0,8378.0
2022-11-07,5980.83019102042,4169.196497899131,32.093746846191465,19.662812412288922,17.280574817163405,16.42016758684911,19.63057698876651,2.222254382088353,1941285.0,55962.0,44153.0,27993.0,52854.0,719547.0,12904.0,1873155.0,105628.0,55733.0,37179.0,61453.0,707950.0,13600.0
2022-11-08,4876.83715422653,4240.823914897104,31.870216917753798,18.563585697071154,17.470845883579113,17.291939433136463,18.407692109548513,1.529613033763826,1935253.0,44121.0,46938.0,25643.0,49587.0,738366.0,14790.0,1855994.0,116227.0,63492.0,32481.0,51223.0,723712.0,11569.0
2022-11-11,5281.18848867253,3808.8735546841576,28.795759707837014,17.94309204397868,18.35378165201516,17.67004095859941,16.1805027686568,2.970543533467121,1838532.0,104856.0,35562.0,30054.0,76900.0,758751.0,10043.0,1845670.0,92635.0,48995.0,33963.0,55253.0,763892.0,14290.0
2022-11-14,5604.569260370055,4422.356923486104,40.03625089929845,25.498062541088313,23.936213148933685,21.378407564773756,21.234657227716927,1.1365384775567413,1875475.0,57777.0,41917.0,32348.0,74377.0,763137.0,9667.0,1784747.0,113593.0,58861.0,36131.0,63162.0,788447.0,9757.0
2022-11-15,5892.487045269893,5358.519441114198,47.34091388033783,30.27958814474406,23.974820936445063,21.335817639283043,20.951668906118968,1.5137430080167944,1850917.0,80350.0,41206.0,36159.0,75760.0,761026.0,9280.0,1739746.0,133927.0,66300.0,39159.0,70163.0,796081.0,9322.0
2022-11-18,8717.623443176966,4750.7488424719195,30.241834061596993,33.074606058064624,32.025307575801534,26.654435312571017,25.475331011698607,1.0083950410292915,1798793.0,105926.0,38767.0,44254.0,59167.0,798745.0,9046.0,1768999.0,113119.0,64335.0,42886.0,65700.0,790995.0,8664.0
2022-11-21,5913.660710186231,4778.471713899429,25.20783527316692,21.48730500789306,21.99433718998485,23.962050318977585,22.365243084878546,1.1046877632452405,1754320.0,102202.0,50094.0,34122.0,74060.0,828948.0,10952.0,1735734.0,119530.0,63166.0,42268.0,78928.0,806321.0,8751.0
2022-11-25,6219.193718775273,5316.457608018327,36.129815442887036,27.675290067303973,25.219065868732027,26.060466716813217,32.25640030276367,5.445470657244552,1808435.0,70720.0,49582.0,28391.0,66638.0,816427.0,14505.0,1756442.0,115058.0,61552.0,37454.0,67935.0,813568.0,2689.0
2022-11-28,5891.097218325156,5047.798661727757,31.538728436144496,28.189736867086783,30.731609170602926,29.176398153099257,32.909068560423556,1.4088719734212196,1824988.0,103513.0,52608.0,33621.0,64627.0,761283.0,14058.0,1768648.0,120829.0,55549.0,35813.0,66025.0,794369.0,13465.0
2022-11-29,6383.560205122853,5791.695198071622,29.416260347713813,30.39785830128078,32.801981331037474,31.447093619288907,27.87344350311924,1.4323710216463474,1822004.0,133059.0,64506.0,33296.0,63008.0,724761.0,14064.0,1791544.0,115374.0,65286.0,37707.0,70612.0,760245.0,13930.0
2022-12-02,6705.485132697681,5313.952990660328,26.151329167803336,30.397135011997076,29.83403420656076,29.66007858016739,25.042308359537454,1.5028907080256857,1765761.0,130888.0,60907.0,57440.0,74252.0,752593.0,12857.0,1780696.0,139841.0,60386.0,45597.0,72309.0,743155.0,12714.0
2022-12-05,6670.785601867299,4301.883835420684,40.77335980354257,45.64459155966982,42.72797539821776,46.48845170596533,31.25186990169011,2.080213383891259,1695285.0,76559.0,86826.0,43984.0,140611.0,798969.0,12464.0,1689256.0,96426.0,77041.0,58453.0,88643.0,832827.0,12052.0
2022-12-06,7686.122830432249,4361.221930537311,36.151297867285415,38.836690810264614,39.81503541195541,41.11399315388819,30.209020090419493,1.3257786610006397,1643443.0,101963.0,51527.0,59303.0,145067.0,840950.0,12445.0,1633905.0,99513.0,76906.0,51373.0,113273.0,869260.0,10468.0
2022-12-09,6613.396820943105,6535.255731339887,37.00975353929328,34.67847002001889,35.64622429079659,39.7966119464149,47.43456687974151,1.2001065933370585,1603075.0,101526.0,101367.0,49579.0,127169.0,858319.0,13663.0,1566842.0,125943.0,68635.0,46213.0,124247.0,911176.0,11642.0
2022-12-12,7666.476077450497,5328.4454147095075,32.013693670901915,33.81907576666395,44.94711759948261,46.224889788186935,29.45391825975584,1.808343819378235,1513505.0,118809.0,88886.0,22257.0,114018.0,981585.0,15638.0,1528171.0,97564.0,78225.0,66543.0,98594.0,972641.0,12960.0
2022-12-13,8261.804071299406,6171.809988484908,32.46817652287578,39.07294121428463,42.608838068982024,37.113687285413825,42.85579226194581,1.7689984026589154,1536253.0,116703.0,94743.0,40958.0,60318.0,989287.0,16436.0,1531298.0,109823.0,81302.0,58650.0,84804.0,975405.0,13416.0
2022-12-16,9421.105765958426,6167.838379715886,27.949965059593804,40.666298146138374,35.995341016241966,42.18323871963228,50.88658707245934,1.1690099454582958,1509094.0,151945.0,89558.0,68711.0,62218.0,956516.0,16656.0,1516906.0,129858.0,74375.0,40315.0,56078.0,1021324.0,15842.0
2022-12-19,7771.654793000716,5241.532680443561,36.71257685407851,41.03561249702468,45.38231605463006,48.759545415617694,57.0305712846025,3.5724896569261375,1481482.0,117261.0,104365.0,69002.0,141470.0,920121.0,20997.0,1466182.0,104091.0,96141.0,61908.0,93276.0,1016516.0,16584.0
2022-12-20,6565.117600329513,5327.6159415642205,26.38228433311941,29.659309312250944,39.3589910289658,44.871435323622414,58.81125866346128,6.901396393129332,1450082.0,103476.0,107665.0,60045.0,113170.0,1015746.0,4514.0,1413575.0,100887.0,86177.0,54971.0,100454.0,1082105.0,16529.0
2022-12-27,7768.897433687837,7269.529901319633,24.811154540889653,36.737302102524716,49.447081525869244,42.567398626446035,48.590067565872566,6.06892189834696,1457798.0,162023.0,111338.0,44168.0,113478.0,940150.0,25743.0,1451738.0,143991.0,99186.0,56017.0,85512.0,988943.0,29311.0
