date,rmse,NIIEE_1,NIIEE_2,NIIEE_3,NIIEE_4,NIIEE_5,NIIEE_6,target_area0,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,forecast_area0,forecast_area1,forecast_area2,forecast_area3,forecast_area4,forecast_area5,forecast_area6
2022-05-18,1.0261459355857692,79.3022852209885,104.60857431050229,130.89537727756033,126.20752568445168,144.91561988372408,13.163214498911731,996736.0,160837.0,193048.0,107979.0,144105.0,1202971.0,49022.0,1026505.0,140663.0,126736.0,97781.0,151235.0,1280880.0,30898.0
2022-05-23,1.1019476016053242,73.99658878580584,98.56514081078323,134.76861657635666,161.10231936025784,199.3532936959636,14.19703935176561,1090660.0,161989.0,179854.0,109740.0,153414.0,1111264.0,47777.0,1116455.0,135210.0,112566.0,82908.0,208273.0,1165968.0,33318.0
2022-05-25,1.3617988075411664,207.5063983736891,193.71166284582938,186.28666494682693,159.39567344463805,127.13317622612757,18.046411676577602,1080230.0,224638.0,222932.0,146289.0,156104.0,974520.0,49985.0,1489045.0,161737.0,99076.0,52835.0,67005.0,970641.0,14359.0
2022-05-30,2.247483781385426,462.8019439708923,411.07869320283805,339.318365157831,294.58773106135186,253.19669210850768,22.12197971365311,1224514.0,188593.0,181836.0,117522.0,143254.0,954133.0,44846.0,2162148.0,83624.0,33656.0,24940.0,52810.0,497491.0,29.0
2022-05-31,1.8854712846345887,336.25577052081934,308.85778188427855,262.0560685176789,216.88768943390193,180.55364297107621,17.116101567859875,1228900.0,189760.0,168713.0,128473.0,135986.0,958392.0,44474.0,1930438.0,116742.0,78660.0,33574.0,53495.0,632912.0,8877.0
2022-06-01,1.3532547587490262,85.19402076049059,133.82239698952023,171.7058924272675,195.77519871078533,204.18265480695007,12.155713144676604,1237762.0,228298.0,149653.0,114498.0,130153.0,950466.0,43868.0,1173066.0,138366.0,97124.0,55406.0,101410.0,1250550.0,38776.0
2022-06-07,1.98168416899238,190.70345133356923,233.0492692945291,235.76860968480628,231.72153958646157,232.06733839259613,8.110971112032242,1480963.0,234196.0,103818.0,61531.0,95933.0,843639.0,34618.0,983911.0,123352.0,108001.0,76691.0,108333.0,1407314.0,47096.0
2022-06-08,1.465591180117752,166.57626783775788,190.63128938601938,177.47494403083064,155.37368264812514,135.9001933014285,6.597739421208498,1506200.0,222313.0,93716.0,58073.0,100763.0,840138.0,33495.0,1117336.0,166070.0,163460.0,112015.0,148515.0,1103011.0,44291.0
2022-06-13,1.8545970467994581,225.27326460177449,236.2533619286245,227.72715308910844,214.5791882942085,217.23521466927681,8.700931264743947,1556484.0,183893.0,91887.0,56711.0,128303.0,806043.0,31377.0,1015344.0,157361.0,134490.0,94357.0,132318.0,1280503.0,40325.0
2022-06-14,0.8007812861179862,62.17039890738704,60.29923316865777,75.3556966986778,76.91208299606559,64.19916282999323,4.458611053915052,1559913.0,182772.0,89587.0,67222.0,133604.0,791217.0,30383.0,1676223.0,154180.0,133308.0,73475.0,93498.0,703577.0,20437.0
